HNSC	Labels	B:MUTA:COMP:TP53::	N:GEXP::FN1:2335:	N:GEXP::TMPRSS2:7113:	N:GEXP::SPARC:6678:	B:MUTA:LOF:HIST1H3C::	N:GEXP::CLCA2:9635:	N:GEXP::FOXA1:3169:	N:GEXP::VIM:7431:	N:GEXP::UGT1A6:54578:	N:GEXP::TGFB1I1:7041:	N:GEXP::ABCC5:10057:	N:GEXP::CTHRC1:115908:	N:GEXP::NTRK2:4915:	N:GEXP::KRT14:3861:	N:GEXP::TNFAIP6:7130:	N:GEXP::SFXN3:81855:	N:GEXP::SOX2:6657:	N:METH:cg10182321:STK32B:TssU777:Shore	N:GEXP::GPX2:2877:	N:GEXP::KRT16:3868:	N:GEXP::FUT6:2528:	N:GEXP::TFAP2A:7020:	N:GEXP::SMARCD3:6604:	N:GEXP::TNFSF12:8742:	N:GEXP::ADAM12:8038:	N:GEXP::KRT13:3860:	N:GEXP::RFTN1:23180:	N:GEXP::TAGLN:6876:	N:GEXP::ANXA6:309:	N:GEXP::FLI1:2313:	N:GEXP::CCDC69:26112:	N:MIR::hsa-miR-203a:Corrected:	N:GEXP::ABCA13:154664:	N:GEXP::SLFN13:146857:	N:GEXP::ZDHHC2:51201:	N:GEXP::C3orf58:205428:	N:GEXP::TMEM116:89894:	N:GEXP::UCP2:7351:	N:GEXP::ABCA17P:650655:	N:METH:cg23706497:OTX2:TssD123:Shelf	N:METH:cg24237439:RANBP3L:TssU89:NA	N:GEXP::ZNF367:195828:	N:GEXP::SETMAR:6419:	N:GEXP::PLEKHG6:55200:	N:GEXP::COL5A2:1290:	N:GEXP::GPX8:493869:	N:MIR::hsa-miR-150-5p:Corrected:	N:GEXP::MRAP2:112609:	N:MIR::hsa-miR-20b-5p:Corrected:	N:GEXP::TENC1:23371:	N:GEXP::GPR110:266977:	N:GEXP::SYCP2:10388:	N:GEXP::NNMT:4837:	N:GEXP::TMPRSS11A:339967:	B:MUTA:COMP:NSD1::	B:MUTA:COMP:WT1::	N:GEXP::GALNT6:11226:	N:GEXP::SPTLC3:55304:	N:GEXP::ZFR2:23217:	N:GEXP::ICA1L:130026:	N:MIR::hsa-miR-193a-5p:Corrected:	N:GEXP::THY1:7070:	N:GEXP::ARHGEF33:100271715:	N:GEXP::ARHGAP26:23092:	N:GEXP::C3orf18:51161:	N:GEXP::WDR76:79968:	N:GEXP::PTH1R:5745:	N:METH:cg00211661:ARAP1:TssU215:NA	N:GEXP::CPXM1:56265:	N:GEXP::BATF:10538:	N:MIR::hsa-miR-6510-3p:Corrected:	N:GEXP::MCM5:4174:	N:GEXP::KLHL35:283212:	N:GEXP::SERPINH1:871:	N:GEXP::SGEF:26084:	N:GEXP::PKN1:5585:	N:GEXP::FLRT3:23767:	N:GEXP::TTC9:23508:	N:GEXP::FAM3B:54097:	N:GEXP::RIBC2:26150:	N:GEXP::P4HTM:54681:	N:GEXP::DOK1:1796:	N:GEXP::GEFT:115557:	B:MUTA:LOF:DNAH9::	B:MUTA:COMP:RARA::	N:GEXP::SMC1B:27127:	N:GEXP::DSG1:1828:	N:GEXP::SYTL4:94121:	N:GEXP::STAG3:10734:	N:GEXP::ACPL2:92370:	N:GEXP::ST3GAL2:6483:	N:GEXP::C22orf45:646023:	N:GEXP::MRAS:22808:	N:GEXP::LMO2:4005:	N:GEXP::GIMAP1:170575:	N:GEXP::CDSN:1041:	N:MIR::hsa-miR-34c-5p:Corrected:	N:GEXP::NRBF2:29982:	N:GEXP::TCAM1P:146771:	N:GEXP::C19orf57:79173:	N:GEXP::GCNT2:2651:	N:GEXP::ZNF541:84215:	N:GEXP::FUT3:2525:	N:METH:cg22357700:NA:NA:Island	N:GEXP::PTPN18:26469:	N:METH:cg27199872:RP11-445F12.1:TssD4602:Shore	N:METH:cg26824423:NDRG4:TssD91:Shore	N:GEXP::TCP11:6954:	N:GEXP::PRDM15:63977:	N:GEXP::MAGI2:9863:	N:GEXP::RAPGEFL1:51195:	N:GEXP::LOC254559:254559:	N:GEXP::SLC43A1:8501:	N:MIR::hsa-miR-503-5p:Corrected:	N:MIR::hsa-miR-382-5p:Corrected:	N:GEXP::PLAC8:51316:	N:GEXP::DHFR:1719:	N:METH:cg16673106:ST8SIA4:TssU100:Island	N:GEXP::RAB37:326624:	N:GEXP::DUOXA2:405753:	N:GEXP::ILDR1:286676:	N:GEXP::FAM78A:286336:	N:GEXP::GGTA1:2681:	N:GEXP::HLX:3142:	N:METH:cg04103450:NA:NA:Island	N:GEXP::SASH3:54440:	N:MIR::hsa-miR-149-3p:Corrected:	I:CNVR::PMAIP1:5366:	N:GEXP::RAB42:115273:	N:GEXP::LASS3:204219:	I:CNVR::TRIM29:23650:	I:CNVR::TIMP4:7079:	I:CNVR::RPS7P5:645884:	I:CNVR::MIR1976:100302190:	N:METH:cg24391240:CFAP53:TssU35:Island	N:METH:cg13952336:ZNF540:TssU59:Shore
TCGA-CV-6943	HNSC_2	1	118860.0	1299.9	93128.0	0	13376.0	30.715999999999998	31468.0	10.800999999999998	829.64	1163.1	3481.0	2295.8	728020.0	351.17	1309.7	856.87	0.1312	92.147	371220.0	290.37	1336.0	225.14	564.73	4355.3	153170.0	1458.5	8115.6	3074.1	684.93	1096.9	44195.0	408.49	199.18	162.44	398.67	41.482	1846.1	1.2666	0.069418	0.15516	151.04	128.25	534.83	25367.0	891.7	2082.5	13.933	2.4253	702.34	112.1	6.9664	2127.0	1747.0	0	1	1586.8	254.28	2.5332	47.815	322.4	6641.6	5.3832	443.32	71.248	214.06	33.566	0.037613	1893.0	232.74	10.186	2134.6	8.8664	11929.0	80.747	1660.2	518.68	991.45	27.549	14.883	202.66	338.19	293.32	0	1	1.2666	8085.2	170.04	42.457	197.28	790.37	1.2698	544.97	249.84	377.14	434.13	6.9525	788.79	0.3167	46.232	31.349	5.0665	867.0	0.11713	1107.7	0.07234600000000001	0.14597000000000002	2.8499	208.68	41.799	1611.2	31.349	133.95	5.8207	31.366999999999997	170.04	200.44	0.10036	92.78	983.15	97.84700000000001	512.67	204.88	212.16	0.15483	1340.1	0.8084399999999999	0	35.465	2058.3	0	0	0	0	0.034526	0.09120700000000001
TCGA-CV-6945	HNSC_3	1	18380.0	32.16	19053.0	1	17279.0	38.679	15141.0	1494.8	744.02	1860.5	490.66	456.76	596660.0	58.67	1002.6	516.73	0.052565999999999995	3495.4	360840.0	33.898	2272.9	438.5	204.61	792.7	3004.3	511.95	4292.5	870.06	50.847	361.58	133480.0	412.0	262.93	171.23	814.43	122.56	186.88	16.949	0.34781	0.10518	87.353	86.919	1137.8	6044.3	970.01	242.2	19.991	3.1156	320.73	6.0843	18.253	737.94	17.817999999999998	0	0	1424.6	501.52	4.3459	22.599	207.92	2335.1	3.4767	151.67	42.156000000000006	152.54	13.038	0.09855	220.34	33.029	2.4597	1339.8	25.206	7585.8	75.185	485.01	1508.5	394.61	6.5189	9.5611	73.446	74.316	403.45	0	1	2.173	1839.2	162.97	12.802999999999999	308.13	481.53	0.0	205.13	48.24	15.210999999999999	1193.4	6.3951	950.89	17.384	44.32899999999999	30.421999999999997	7.8227	455.02	0.041458999999999996	525.42	0.21464	0.10262	0.0	236.42	74.75	4501.1	156.89	30.855999999999998	7.379	21.153000000000002	3.4767	242.66	0.038219	7.3881	141.67	62.147	33.029	18.253	103.43	0.18250999999999998	43.025	0.16398	-1	9.9957	1832.7	-1	-1	0	0	0.19597	0.076758
TCGA-CV-6948	HNSC_4	1	14865.0	203.05	11986.0	0	6954.4	979.21	7283.8	5438.1	190.09	19977.0	477.9	4363.1	155880.0	61.675	384.6	12956.0	0.033782	21588.0	18221.0	18.028	1501.0	210.96	234.36	334.31	64812.0	381.43	1477.4	689.17	128.09	192.62	36303.0	217.92	1022.2	726.18	1320.8	116.08	1625.4	5.693	0.17705	0.059146000000000004	309.64	177.12	544.0	1733.2	611.05	1030.3	209.06	21.684	548.75	290.35	14.549000000000001	459.24	1299.3	0	0	458.92	151.81	4.1116	97.098	231.41	1831.3	10.437000000000001	704.67	21.191	333.68	5.0605	0.047514999999999995	169.84	77.805	24.055999999999997	3843.4	11.702	4208.4	357.08	1899.6	95.2	550.64	883.37	45.861000000000004	487.39	193.56	367.02	0	0	40.8	85.712	269.47	33.931	1119.3	417.81	9.8047	174.9	111.65	57.247	77.172	193.8	527.56	92.354	92.98700000000001	196.73	6.3256	129.99	0.054155999999999996	932.08	0.022607	0.14872	0.0	296.04	117.02	5275.2	54.717	46.493	7.4539	19.651	51.87	279.24	0.035765	26.884	41.18899999999999	442.16	93.303	74.959	77.172	0.06627999999999999	233.41	1.0164	-1	26.884	678.74	0	-1	0	-1	0.025546	0.06263300000000001
TCGA-CV-6950	HNSC_2	1	492800.0	56.604	22342.0	0	11387.0	22.475	47863.0	1389.0	945.34	887.07	639.85	1309.4	600400.0	211.71	1447.6	686.18	0.06413200000000001	2503.1	112560.0	18.035	2866.8	139.57	228.1	1221.4	1132.3	2107.7	3769.4	1076.3	337.68	326.86	11901.0	533.3	198.11	101.55	217.81	40.788000000000004	535.79	0.8324	0.22132	0.078029	305.49	89.9	702.0	8318.3	789.4	344.07	13.040999999999999	1.6969	562.99	11.654000000000002	5.2719	1535.5	9.434	0	0	2671.5	382.07	0.0	33.296	185.61	4572.1	1.9423	232.24	115.15	621.81	6.6593	0.068685	235.57	43.84	3.5243	3746.4	10.265999999999998	16313.0	17.203	713.37	165.09	152.33	14.427999999999999	9.434	92.12	129.86	177.18	1	1	0.0	2730.3	99.61200000000001	3.9206	74.084	587.68	0.8324	316.31	67.148	53.82899999999999	131.8	18.927	469.2	0.5549	11.099	101.28	0.2775	40.233000000000004	0.045989	752.22	0.44328999999999996	0.094841	0.0	186.18	34.406	114.32	3.0522	71.587	8.2233	11.225	21.92	246.33	0.068187	16.648	48.928999999999995	16.371	93.785	25.526999999999997	112.65	0.094729	115.15	0.5221100000000001	1	40.510999999999996	504.16	0	-1	-1	0	0.19065	0.10636
TCGA-CV-6951	HNSC_3	1	14918.0	392.38	13798.0	0	12549.0	396.66	5780.6	4507.4	339.32	4390.7	638.0	17398.0	305150.0	49.208	739.41	4825.0	0.032601	21526.0	165530.0	386.82	2048.8	276.0	118.72	1193.4	17600.0	311.51	1403.9	582.8	79.589	114.68	154180.0	2191.7	34.66	896.45	1234.1	430.04	656.83	0.4279	0.33249	0.05705	80.017	124.09	704.32	4569.1	311.08	759.61	653.4	0.5717800000000001	321.78	197.69	14.549000000000001	1525.5	182.28	0	1	1570.8	132.22	0.4279	13.693	170.11	1362.0	2.1395	208.39	23.962	156.18	5.1348	0.063394	326.92	24.818	36.022	913.56	17.116	3433.5	531.88	667.52	321.78	1168.2	135.22	0.0	254.17	65.041	165.9	0	1	0.0	1478.8	66.752	4.57	204.96	213.95	0.8772	224.22	47.925	22.679000000000002	273.43	7.4332	567.39	0.8558	37.227	452.29	2.9953	1088.6	0.046462	895.16	0.094837	0.088216	0.0	214.38	74.02600000000001	2953.1	15.832	47.068999999999996	2.8589	22.871	195.12	90.92	0.032675	46.213	197.33	258.88	53.486999999999995	25.674	83.44	0.075035	77.878	1.7153	1	9.8417	1134.8	0	-1	1	0	0.3537	0.35531999999999997
TCGA-CV-6952	HNSC_1	1	26620.0	38.806999999999995	27656.0	0	37136.0	3.4117	7352.6	7.3052	361.63	1420.5	275.49	597.89	898390.0	69.512	2143.4	553.97	0.062204999999999996	720.71	355980.0	40.086999999999996	3429.6	40.94	143.0	371.87	23108.0	704.51	878.93	651.2	154.38	742.46	217400.0	82.73299999999999	221.33	38.806999999999995	258.01	28.573	663.57	0.0	0.052194000000000004	0.094278	402.57	57.998000000000005	20.044	6676.6	605.57	1231.0	8.9556	5.0666	200.44	306.62	3.4117	899.4	468.25	0	1	4862.0	923.28	0.4265	29.851999999999997	390.13	588.51	1.2794	236.26	16.205	337.75	2.1323	0.035737	89.12899999999999	77.189	3.9407	1483.2	3.8381	7442.5	14.499	364.62	1978.8	442.24	3.4117	20.044	42.646	72.498	33.664	0	1	0.4265	33512.0	28.999000000000002	4.8403	29.425	289.99	1.2794	136.04	156.51	54.16	14206.0	10.696	1024.3	0.8529	52.028	16.205	0.8529	266.54	0.03973	444.79	0.27615	0.32187	0.0	235.83	16.205	2078.6	8.1027	22.176	11.634	12.573	51.601000000000006	263.18	0.047454	10.235	144.16	62.263000000000005	113.44	29.425	77.189	0.46455	241.8	2.4395	0	3.4117	3525.1	0	-1	0	0	0.25373	0.072905
TCGA-CV-6953	HNSC_1	1	3504.1	1.9345	6111.2	0	32691.0	81.896	6091.3	5.6037	145.09	633.89	96.727	39.336	627580.0	56.747	511.37	476.54	0.08236	98.662	480620.0	552.64	4308.2	18.055999999999997	109.55	135.42	14125.0	1058.2	552.64	533.93	170.88	1016.9	341770.0	34.821999999999996	44.495	44.495	450.11	28.373	494.6	0.0	0.10954000000000001	0.067976	51.588	92.85799999999999	173.46	1821.0	121.88	847.72	0.0	6.6631	155.41	244.4	16.121	256.65	403.03	0	1	2044.8	733.19	0.0	14.832	571.74	538.45	1.2897	143.8	10.318	119.3	2.5794	0.11077999999999999	78.027	69.64399999999999	2.1494	720.94	2.5794	1404.5	21.28	428.82	1355.5	1608.9	2.5794	4.5139	76.737	77.382	29.644000000000002	1	1	0.0	21989.0	131.55	6.8419	83.83	194.1	0.0	87.7	83.83	33.532	2007.4	1.5046	1381.9	0.0	36.756	23.215	1.9345	1538.0	0.06769800000000001	442.37	0.13771	0.15042	0.0	156.7	5.8036	4965.3	29.018	43.85	3.0091	4.7287	13.542	184.7	0.35535	25.794	190.96	156.05	97.37200000000001	41.915	36.111999999999995	0.30655	257.3	0.42988000000000004	-1	3.8691	3024.3	0	0	0	0	0.17352	0.056987
TCGA-CV-6954	HNSC_1	0	37045.0	2.3733	32416.0	0	17071.0	14.24	11052.0	113.12	399.73	755.73	1602.7	46.788000000000004	389500.0	322.77	948.31	913.04	0.083449	428.55	203720.0	14.918	4926.6	58.655	206.23	1169.7	30599.0	547.22	3877.7	1265.7	255.64	175.96	312230.0	35.6	21.699	204.78	426.52	38.650999999999996	1168.7	0.33899999999999997	0.043122	0.060565	147.48	82.38799999999999	79.675	8052.0	581.46	687.99	2.7124	2.2096	358.71	1.6952	10.51	2461.5	71.199	0	1	2606.2	1661.7	0.6781	13.222999999999999	565.06	1737.9	3.0514	160.03	17.63	142.4	10.849	0.058947	630.62	78.658	2.0087	1459.6	43.398	10645.0	130.53	646.56	1173.8	168.17	11.187999999999999	14.579	414.99	86.456	121.16	0	0	1.0171	27120.0	121.38	4.0923	396.34	280.05	1.6952	226.82	159.35	45.093	27879.0	3.4149	927.28	1.0171	80.014	84.083	1.6952	130.19	0.06562	411.94	0.02395	0.15234	208.51	181.05	45.771	3017.8	7.797999999999999	185.8	3.0131	13.459000000000001	110.87	364.75	0.033966	7.459	140.34	36.278	72.555	90.525	117.31	0.24186	203.43	0.20087	-1	18.647000000000002	1313.8	0	-1	0	0	0.32399	0.060881
TCGA-CV-6955	HNSC_4	0	429.05	774.77	2352.5	0	31212.0	378.94	4274.4	1884.6	30.405	1317.0	17.455	783.78	398480.0	8.4459	287.16	1546.7	0.068662	15234.0	386700.0	1577.1	2801.8	23.086	165.31	206.64	1740800.0	310.81	374.44	575.45	185.25	1000.0	308470.0	1505.6	25.901	355.29	1398.7	273.65	783.78	0.0	0.096203	0.074696	177.93	238.18	1358.1	396.4	117.12	987.19	29.842	14.775	239.87	698.2	5.0676	119.93	3867.7	0	1	365.99	672.3	0.0	27.59	164.63	166.1	0.0	518.02	10.135	204.96	1.1261	0.034466000000000004	36.036	68.131	22.916	1324.9	4.5045	1158.2	327.14	360.36	277.59	3162.2	498.31	30.968000000000004	52.365	98.536	28.715999999999998	0	0	10.135	20356.0	106.98	11.582	46.17100000000001	145.27	0.0	85.022	225.79	78.266	4002.2	13.569	677.37	0.0	68.131	223.54	3.3784	2876.7	0.065188	546.73	0.14837	0.16888	0.0	203.27	22.523000000000003	6768.0	36.599000000000004	14.64	0.60305	9.6487	121.62	369.07	0.26363000000000003	51.239	781.86	356.42	145.27	91.21600000000001	64.189	0.25527	375.56	2.4122	0	9.5721	8031.0	0	0	0	0	0.1824	0.070858
TCGA-CV-6956	HNSC_1	1	14713.0	3.6265	12100.0	0	9890.8	56.663999999999994	3772.4	48.518	354.49	1267.0	448.32	345.42	428610.0	74.343	2199.9	387.13	0.042977999999999995	2204.9	123120.0	52.583999999999996	2714.4	91.115	58.023999999999994	380.78	15952.0	166.36	2402.1	576.16	66.63600000000001	173.62	136680.0	6.3463	441.52	93.835	407.52	32.638000000000005	219.4	0.4533	0.045685	0.052256	235.72	51.224	771.99	2668.6	372.17	264.11	48.504	5.1001	747.51	264.73	5.4397	1164.1	7.2529	1	0	4352.2	1004.1	0.4533	18.586	758.82	843.61	0.4533	50.317	18.132	296.01	19.039	0.027661	164.55	3.1732	2.55	1291.9	6.7996	10259.0	20.399	362.19	514.96	1736.6	2.2665	23.572	209.43	20.399	76.587	0	0	0.0	9991.8	57.57	60.78	99.728	132.82	0.0	138.26	77.516	16.772000000000002	2447.4	19.672	765.19	0.0	17.679000000000002	148.69	1.8132	310.97	0.06454800000000001	307.34	0.030499000000000002	0.078	0.0	149.14	16.772000000000002	4629.6	14.505999999999998	26.291999999999998	1.8215	19.672	7.7063	255.61	0.038495	4.9864	114.95	67.543	26.745	8.1596	40.798	0.8125899999999999	10.879000000000001	1.4572	-1	2.7199	2942.4	0	-1	1	0	0.30136999999999997	0.10259000000000001
TCGA-CV-6959	HNSC_1	1	23975.0	70.458	20546.0	0	21349.0	52.6	10731.0	28.906999999999996	472.75	712.05	339.63	163.64	602060.0	165.92	1330.9	202.28	0.19667	16.884	146780.0	129.88	3053.7	137.34	166.59	722.44	5020.4	897.12	2566.4	1471.8	300.34	636.72	17880.0	47.08	374.04	159.75	360.73	34.417	608.79	0.9741	0.06517300000000001	0.072271	236.05	75.97800000000001	97.083	10985.0	419.82	427.23	10.39	3.9177	615.94	335.73	4.5457	3187.8	114.29	0	1	2449.1	876.99	0.6494	25.000999999999998	463.31	1697.2	2.2728	219.82	31.17	361.38	12.663	0.060873000000000003	361.06	71.432	5.361000000000001	2104.7	2.5975	11497.0	12.988	682.83	1809.5	575.68	0.0	32.144	97.40700000000001	108.77	58.743	0	1	1.2988	7365.9	40.586	5.1204	120.78	502.95	0.6559	362.36	184.1	110.39	850.69	11.753	839.33	0.0	21.105	31.17	1.2988	340.93	0.046046	339.3	0.35036	0.097067	3.2469	225.34	14.610999999999999	499.38	19.482	51.301	6.1858	20.413	29.872	221.48	0.33033	15.261	108.77	20.78	171.76	49.028	143.84	0.18903	273.39	1.031	0	12.988	1050.0	-1	-1	0	0	0.035475	0.070254
TCGA-CV-6960	HNSC_3	1	14846.0	1.3958	28253.0	0	10478.0	127.02	6074.7	3337.1	674.17	1837.9	2447.9	7817.9	99460.0	98.75200000000001	712.55	1057.7	0.052564	6093.7	43509.0	67.696	912.5	127.72	59.922	466.55	39711.0	420.48	1816.3	383.84	48.155	55.483000000000004	96950.0	1291.5	404.43	207.97	614.85	278.46	397.45	4.8853	0.55534	0.081426	151.44	152.49	520.63	2082.9	482.94	36.516	117.6	0.28753	209.72	0.0	4.5363	352.79	164.35	1	0	491.67	181.45	1.7447	41.525	144.05	4418.7	45.711999999999996	109.22	35.942	199.25	4.1874	0.040845	425.02	30.706999999999997	8.6258	1908.4	96.65899999999999	27059.0	166.1	446.65	445.26	488.53	1.7447	9.0727	252.64	162.26	176.37	0	0	1.0468	103.64	187.04	76.095	135.74	386.98	10.12	54.086999999999996	29.311999999999998	12.562000000000001	117.25	10.350999999999999	1401.7	1.3958	110.62	138.88	0.0	960.31	0.061600999999999996	1114.2	0.021715	0.08873099999999999	24.078000000000003	283.35	115.5	1758.0	168.19	130.86	2.8753	16.101	47.108000000000004	273.7	0.53846	22.682	35.725	74.32600000000001	32.452	11.515	75.722	0.056747000000000006	53.388999999999996	2.0127	-1	15.354000000000001	1782.1	1	-1	0	0	0.27581999999999995	0.10192000000000001
TCGA-CV-6961	HNSC_5	0	77949.0	143.84	23279.0	1	16360.0	542.0	10552.0	195.16	263.32	2839.9	2316.8	323.93	84843.0	381.64	513.59	160.66	0.041835000000000004	1139.1	44946.0	25.81	1060.8	208.51	149.91	1637.3	2275.3	358.73	2438.9	1499.0	222.72	443.12	90578.0	140.07	1453.5	677.72	1345.3	57.419	862.74	244.18	0.11871	0.062039	394.69	114.84	395.56	8141.1	505.18	231.38	42.05	39.524	429.78	202.13	463.71	5135.3	29.58	1	1	1327.6	650.17	67.859	33.06	291.77	2330.4	37.12	293.19	54.809	344.52	9.5699	0.031812	347.13	32.77	2.0356	6673.1	342.78	10520.0	83.809	1766.1	546.36	552.74	16.24	181.83	237.51	88.73899999999999	123.77	0	0	513.88	7.8299	353.51	2585.3	307.69	397.3	13.952	694.83	166.17	28.71	76.559	13.062000000000001	412.96	70.179	224.17	169.65	153.41	340.46	0.32276	473.86	0.027282999999999998	0.096995	46.11	372.07	34.8	1327.6	1138.0	56.26	5.4282	23.409000000000002	24.36	293.92	0.25161	23.49	255.1	141.81	156.89	50.748999999999995	129.05	0.37971	172.26	1.5267	-1	31.61	178.35	-1	-1	0	0	0.024950999999999997	0.098522
TCGA-CV-6962	HNSC_3	1	50055.0	261.73	16199.0	0	9709.5	760.68	8670.8	5662.7	307.4	6915.9	310.78	7125.2	3299.8	58.773999999999994	258.35	11272.0	0.06213200000000001	9465.1	10487.0	38.478	749.26	125.58	108.07	503.17	41611.0	222.41	1966.6	645.24	111.2	156.03	55210.0	1157.3	434.25	689.22	1932.8	1376.3	585.2	4.2283	0.17337	0.077783	279.07	125.16	1013.5	2930.2	279.49	191.69	1009.3	45.828	391.12	9.7252	20.296	397.04	55.81399999999999	0	1	586.47	19.027	0.0	183.09	355.61	2121.3	2.9598	935.31	16.913	254.12	2.1142	0.06328099999999999	122.2	18.182000000000002	4.8472	965.33	19.873	4807.2	856.24	3019.0	29.175	656.66	656.66	0.4228	216.49	116.28	206.96	0	0	0.4228	640.17	376.32	14.732000000000001	519.66	189.85	2.1142	84.98899999999999	125.58	22.833000000000002	85.412	10.135	437.21	6.7653	68.499	367.44	2.9598	230.44	0.036012999999999996	635.94	0.019428	0.096585	1.2685	224.52	277.38	3756.4	63.848	178.01	5.2879	20.711	21.142	117.13	0.038776	8.8795	36.943000000000005	584.36	24.524	20.719	78.22399999999999	0.066612	40.592	3.5253	-1	6.7653	1762.8	0	-1	1	-1	0.028272000000000002	0.07652300000000001
TCGA-CV-7089	HNSC_4	1	3615.8	537.37	15010.0	0	18146.0	177.78	11760.0	310.49	371.72	914.34	140.2	917.58	452840.0	79.192	1030.7	679.19	0.22171999999999997	535.35	118440.0	1916.8	1916.0	211.31	140.91	172.93	976860.0	474.34	621.01	571.31	179.39	364.44	129690.0	140.2	99.39399999999999	47.677	430.3	36.768	451.72	0.0	0.19324000000000002	0.042710000000000005	320.0	101.82	784.65	1071.9	130.1	1112.4	18.99	4.9529	458.99	994.75	15.354000000000001	345.05	3188.7	0	1	2005.7	264.65	0.0	23.838	411.82	774.54	0.40399999999999997	260.2	21.01	210.1	1.6162	0.027232999999999997	143.84	77.57600000000001	46.147	1948.7	25.05	8007.3	121.21	764.04	642.83	2526.1	593.94	48.081	76.36399999999999	107.88	53.309	0	0	1.6162	1543.4	180.61	3.1111	114.75	353.94	0.0	96.566	345.45	69.899	52.928999999999995	4.7113	709.5	23.434	88.485	84.84899999999999	0.0	2157.6	0.043166	541.41	0.17739000000000002	0.26131	2.0202	203.23	23.03	3285.7	18.182000000000002	35.96	16.429000000000002	11.96	571.72	275.37	0.097838	22.625999999999998	398.8	100.61	115.56	123.23	89.697	0.40409	207.68	3.0201	-1	4.0404	2198.8	0	-1	0	0	0.13947	0.089297
TCGA-CV-7090	HNSC_2	1	52954.0	0.9235	52847.0	0	29144.0	6.0025	30369.0	24.264	617.8	683.37	1188.0	159.76	705850.0	334.3	1059.2	571.63	0.059677	654.74	107310.0	1.8469	3084.4	108.97	417.19	1693.6	96.964	1275.8	2293.0	1915.3	409.56	430.8	41853.0	236.41	84.49700000000001	61.411	392.01	33.245	820.5	0.4617	0.055585	0.13979	257.19	116.82	5.0791	13398.0	912.85	1199.9	44.788000000000004	3.2535	446.96	19.393	4.1556	1079.5	6.4643	0	0	3896.6	706.91	0.0	36.015	699.13	3167.0	3.2321	243.33	94.655	438.65	24.934	0.051599	1046.3	94.655	3.3786	3383.1	18.008	15682.0	28.166	766.94	2057.5	1009.4	1.3852	24.01	108.97	209.63	224.21	0	0	0.4617	2818.4	55.408	29.348000000000003	197.16	863.9	0.0	287.2	303.82	143.6	585.48	5.5059	491.75	0.4617	35.553000000000004	30.013	3.6939	18.008	0.041769	421.56	0.086622	0.14884	0.9235	229.94	24.01	439.11	6.0025	74.801	5.8813	39.042	19.393	133.51	0.035506	12.467	78.315	8.7729	318.6	129.29	246.1	0.33493	497.75	0.62567	-1	37.4	1167.7	-1	-1	0	0	0.11174	0.064834
TCGA-CV-7091	HNSC_1	1	44941.0	315.27	36232.0	0	19483.0	84.73299999999999	8661.1	108.36	502.67	2101.1	1288.2	791.99	733720.0	138.93	766.03	557.25	0.046501999999999995	1317.6	340530.0	358.01	3979.4	107.25	170.21	1821.4	87327.0	1845.0	4213.0	1267.9	170.61	232.82	107460.0	279.39	296.18	62.595	1324.8	38.931	1011.8	0.3817	0.032938999999999996	0.052675	132.44	222.52	358.01	9912.6	474.05	1539.1	20.611	3.8618	364.12	274.81	8.0153	992.37	2021.0	0	1	3594.7	132.44	0.7634	54.961999999999996	538.58	2337.0	0.7634	129.77	19.465999999999998	260.31	14.122	0.040005	722.52	59.542	18.418	1898.5	10.305	16164.0	154.58	865.27	180.92	567.18	107.63	16.03	179.77	89.31299999999999	146.49	0	0	2.6718	14056.0	63.74	93.691	518.7	429.39	1.9122	161.83	137.41	43.13	295.04	70.404	1184.0	49.236999999999995	81.679	55.725	40.458	580.15	0.047701	427.1	0.023150999999999998	0.083699	50.0	225.57	62.214	1921.4	77.863	56.87	5.6442	23.468000000000004	171.37	368.19	0.027736	20.611	126.26	115.65	98.09200000000001	59.924	61.068999999999996	0.46366999999999997	201.15	1.7824	-1	13.741	2364.1	-1	-1	0	1	0.2367	0.07952100000000001
TCGA-CV-7095	HNSC_1	1	10922.0	25.239	23933.0	0	29598.0	1.5775	5234.2	65.233	551.06	1126.8	520.03	54.159	902730.0	113.05	1691.6	313.39	0.089275	2750.0	367400.0	76.76899999999999	2426.1	149.33	214.56	411.72	116560.0	676.2	1285.6	919.66	97.27600000000001	406.46	144340.0	56.263000000000005	136.71	43.117	288.15	53.108000000000004	509.52	3.6807	0.083996	0.076863	94.12100000000001	65.20100000000001	436.43	5546.3	600.49	646.53	19.455	1.8327	280.26	38.911	4.7324	880.75	30.497	0	1	1479.1	8.9389	0.0	31.549	393.05	1218.3	1.0516	117.78	29.971999999999998	270.8	15.775	0.036111000000000004	273.95	54.159	8.7407	2226.3	3.6807	4711.3	1.5775	411.72	16.826	596.28	3.6807	31.023000000000003	52.056000000000004	126.72	208.07	1	0	3.6807	6079.5	36.282	3.5125	68.882	552.11	0.0	247.13	66.779	26.816999999999997	614.16	31.438000000000002	626.77	5.784	40.488	41.013999999999996	5.2582	389.63	0.26293	404.88	0.021625	0.1213	0.0	176.68	10.515999999999998	1353.5	33.126999999999995	37.333	4.6523	28.478	16.826	161.95	0.042981	8.9389	84.41	76.76899999999999	75.192	44.695	91.492	0.61738	132.51	0.28196	-1	18.93	1533.3	-1	-1	-1	-1	0.34776999999999997	0.11145999999999999
